mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__estimator__penalty,param_clf__estimator__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
50.68966849644979,1.3477569439529455,1.0483088493347168,0.02627338199408606,0.6672367170464207,l1,saga,"{'clf__estimator__C': np.float64(0.6672367170464207), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630070292617348,0.9631869533427829,0.9628290909684858,0.9630076911910012,0.00014609745228707458,19
39.90003593762716,1.1691095566588174,1.029633601506551,0.004496704162111106,2.9753909473493882,l2,saga,"{'clf__estimator__C': np.float64(2.9753909473493882), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.963006873249143,0.9631867539662213,0.9628288700463239,0.9630074990872295,0.00014610616867030167,67
40.147367080052696,1.4187142686450376,1.0257070859273274,0.02794684909831547,1.1400863701127328,l2,saga,"{'clf__estimator__C': np.float64(1.1400863701127328), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068833141432,0.963186744888385,0.962828861141455,0.9630074964479944,0.00014610607112411543,72
50.02466050783793,1.7480869452648835,1.0146346886952717,0.004523485244204727,0.7362945281639218,l1,saga,"{'clf__estimator__C': np.float64(0.7362945281639218), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630069987716027,0.9631869291725345,0.9628290744919341,0.9630076674786904,0.00014609432679783878,20
51.107678492863975,1.0930682828468672,1.0036720434824626,0.010275534856741712,2.69264691008618,l1,saga,"{'clf__estimator__C': np.float64(2.69264691008618), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068782256699,0.9631867893819956,0.9628289728034211,0.9630075468036955,0.0001460787714970667,32
40.347328980763756,1.279559426937532,1.0103344122568767,0.0047824304764417305,0.6338653441536259,l2,saga,"{'clf__estimator__C': np.float64(0.6338653441536259), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630069028742346,0.9631867525109179,0.9628288975852668,0.9630075176568065,0.00014609430840247659,54
40.14433185259501,1.5956552245854265,1.0226698716481526,0.018003301393277434,62.451395747430766,l2,saga,"{'clf__estimator__C': np.float64(62.451395747430766), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068725571106,0.9631867593905339,0.9628289671958981,0.9630075330478475,0.00014606879845148596,38
39.85896452267965,1.393432560993139,1.0193772315979004,0.010627229708833516,1.7912362571043667,l2,saga,"{'clf__estimator__C': np.float64(1.7912362571043667), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068859296186,0.9631867471476672,0.9628288597675612,0.963007497614949,0.0001461075513197779,70
49.405999739964805,1.6568068138711705,1.0320384502410889,0.042059487212822703,0.1653693718282443,l1,saga,"{'clf__estimator__C': np.float64(0.1653693718282443), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630075437470947,0.9631874732422785,0.9628298850283563,0.9630083006725766,0.0001459857581778715,12
58.59003941218058,7.948447448843036,1.6024761994679768,0.07066935848956094,0.0838639478040256,l2,saga,"{'clf__estimator__C': np.float64(0.0838639478040256), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630063774181262,0.9631865938421431,0.9628288676140228,0.9630072796247641,0.00014604251448104117,83
101.2978458404541,3.4407049119071296,2.3176686763763428,0.6036891776279796,0.5762487216478605,l1,saga,"{'clf__estimator__C': np.float64(0.5762487216478605), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630070343400312,0.9631869881479402,0.9628291131848612,0.9630077118909443,0.00014610262741451312,17
86.52569309870402,3.13898195912434,2.2290097872416177,0.2937614235459356,2.754143921332031,l2,saga,"{'clf__estimator__C': np.float64(2.754143921332031), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068731066658,0.9631867517374699,0.9628288722242004,0.9630074990227787,0.0001461043698473497,68
77.80452108383179,4.883804369198629,1.6930325031280518,0.01760287704556092,0.013726318898045875,l2,saga,"{'clf__estimator__C': np.float64(0.013726318898045875), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.963006013612638,0.9631862831094316,0.9628267581778204,0.9630063516332966,0.00014677563332283648,97
61.08165899912516,8.399960497923438,1.329654057820638,0.37386413712234734,0.3666421832063723,l2,saga,"{'clf__estimator__C': np.float64(0.3666421832063723), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630069242661764,0.9631867865833355,0.9628288892096016,0.9630075333530378,0.00014611162575577745,36
41.05724851290385,2.0384888470221196,1.059040625890096,0.04216482637727275,4.467752817973908,l2,saga,"{'clf__estimator__C': np.float64(4.467752817973908), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.963006873646044,0.9631867572228443,0.9628288756742011,0.9630075021810298,0.0001461052064027684,60
41.23959922790527,0.9109729348229928,1.0609765847524006,0.007773324199899997,0.5019072833961319,l2,saga,"{'clf__estimator__C': np.float64(0.5019072833961319), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068971853214,0.9631867578639919,0.9628288779538473,0.9630075110010535,0.00014610450620152512,55
40.27729193369547,1.7897154332629517,1.081298033396403,0.0471329243389651,1.5375920235481764,l2,saga,"{'clf__estimator__C': np.float64(1.5375920235481764), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068892269492,0.9631867457330715,0.962828865934819,0.9630075002982799,0.0001461044547699702,63
44.751943826675415,4.813607337243119,1.0686624844868977,0.02506953145755753,0.01334299028518794,l2,saga,"{'clf__estimator__C': np.float64(0.01334299028518794), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630060112312325,0.9631862480498505,0.962826724329142,0.9630063278700751,0.00014677511513230498,98
42.0434410572052,3.0678228806386585,1.0410088698069255,0.011794023075742436,12.60466458564947,l2,saga,"{'clf__estimator__C': np.float64(12.60466458564947), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068650668779,0.9631867584542548,0.9628288762949977,0.9630074999387102,0.00014610546938272726,64
43.101052125295006,0.24260740857076285,1.081023375193278,0.02416374278395765,0.3807158379249394,l2,saga,"{'clf__estimator__C': np.float64(0.3807158379249394), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630069210095535,0.963186783224943,0.9628288859936718,0.9630075300760561,0.00014611156755348463,43
41.604799350102745,2.3418490775028205,1.0352920691172283,0.007745971047384522,2.463768595899747,l2,saga,"{'clf__estimator__C': np.float64(2.463768595899747), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068722009174,0.9631867544038301,0.9628288710843773,0.9630074992297083,0.00014610592609349643,66
40.59820564587911,1.25359553471804,1.042681058247884,0.012994102058238236,0.20237789540485082,l2,saga,"{'clf__estimator__C': np.float64(0.20237789540485082), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630065493576394,0.9631868589821336,0.9628288406246376,0.9630074163214702,0.000146161668015831,80
51.863750298817955,1.8649716941079248,1.0423189004262288,0.012282688276535295,0.06080390190296603,l1,saga,"{'clf__estimator__C': np.float64(0.06080390190296603), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630086940270185,0.96318879381305,0.9628320664667832,0.9630098514356172,0.0001456356288587735,7
53.172266721725464,1.7832742997273003,1.0475645860036213,0.047100911243947184,69.93395623207716,l1,saga,"{'clf__estimator__C': np.float64(69.93395623207716), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068703690672,0.963186760683006,0.9628289407255395,0.9630075239258709,0.00014608011692837015,49
42.50762629508972,1.6883513266602548,1.149624268213908,0.13258183455766107,0.358681649862755,l2,saga,"{'clf__estimator__C': np.float64(0.358681649862755), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630069202259287,0.9631867903996904,0.9628288833069456,0.9630075313108549,0.00014611559767946171,42
46.15224130948385,5.538080661614994,1.1166927019755046,0.08417645831062552,1.4413469371110335,l2,saga,"{'clf__estimator__C': np.float64(1.4413469371110335), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068843928996,0.9631867546277229,0.9628288685095981,0.9630075025100736,0.00014610704965474985,58
39.89630079269409,1.4758492100525011,1.0313668251037598,0.00613623053623209,0.26730883107816716,l2,saga,"{'clf__estimator__C': np.float64(0.26730883107816716), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630067553186854,0.9631868212053077,0.9628288822078306,0.9630074862439413,0.0001461288978209205,74
51.07458265622457,2.2331860717983805,1.0353813171386719,0.015342586510109127,2.680013555822699,l1,saga,"{'clf__estimator__C': np.float64(2.680013555822699), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068786531017,0.9631867895855345,0.9628289815047503,0.9630075499144621,0.00014607530845990273,30
53.35291528701782,1.4895060587373072,1.0893667538960774,0.03252696990986215,0.0366181922039243,l1,saga,"{'clf__estimator__C': np.float64(0.0366181922039243), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630100736342577,0.963192051362074,0.9628337144577737,0.9630119464847017,0.00014629642265499368,5
61.5712825457255,7.444941181808198,1.0790512561798096,0.04662171871016691,0.045821336908433555,l1,saga,"{'clf__estimator__C': np.float64(0.045821336908433555), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630094707112316,0.9631910164683711,0.9628331945355606,0.9630112272383876,0.0001460854725627067,6
42.097973346710205,0.628141827073491,1.0617024103800456,0.02125831018501868,88.62326508576255,l2,saga,"{'clf__estimator__C': np.float64(88.62326508576255), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.963006872506226,0.9631867599909737,0.9628289630742161,0.9630075318571385,0.00014607072366502712,40
42.34428588549296,2.5609479300525035,1.0423473517100017,0.0188503517842852,0.3797747379173692,l2,saga,"{'clf__estimator__C': np.float64(0.3797747379173692), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630069232484819,0.9631867809656607,0.9628288934228767,0.9630075325456731,0.0001461076127432338,39
64.00157817204793,6.406252327060709,1.1697297890981038,0.09504631831775052,0.01052176186845113,l1,saga,"{'clf__estimator__C': np.float64(0.01052176186845113), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630194183814312,0.9631996361182742,0.9628436749962064,0.9630209098319705,0.00014532434626145335,1
41.20296804110209,1.5974244845396512,1.0753409067789714,0.05635693320283996,0.06242659053860573,l2,saga,"{'clf__estimator__C': np.float64(0.06242659053860573), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630063483425897,0.9631865925089631,0.9628287648976334,0.9630072352497288,0.00014608385676428485,87
51.35519973436991,2.443395458117047,1.030632495880127,0.009428685882748039,8.241925264876453,l1,saga,"{'clf__estimator__C': np.float64(8.241925264876453), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068733203816,0.9631867619958322,0.9628289315662459,0.9630075222941533,0.0001460843819160439,51
39.66798607508341,1.6941777786639012,1.05326247215271,0.03181541415416899,2.6536271329026344,l2,saga,"{'clf__estimator__C': np.float64(2.6536271329026344), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068732898507,0.9631867535286127,0.9628288696087132,0.9630074988090588,0.0001461061679883878,69
49.50129818916321,1.5608048175667117,1.0300031503041585,0.006531012556915982,0.27155819552829413,l1,saga,"{'clf__estimator__C': np.float64(0.27155819552829413), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630072873185705,0.9631872073288399,0.962829425547304,0.9630079733982381,0.00014606460631910362,13
52.04907910029093,2.1204140653268797,1.0384783744812012,0.011958302118116574,45.69184576834549,l1,saga,"{'clf__estimator__C': np.float64(45.69184576834549), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068717124239,0.9631867684073088,0.962828930070228,0.9630075233966536,0.000146087616154235,50
40.067580223083496,0.9148311787137657,1.030055284500122,0.018022961413578082,3.1130959561221245,l2,saga,"{'clf__estimator__C': np.float64(3.1130959561221245), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068751115242,0.963186753844098,0.9628288779233165,0.9630075022929795,0.0001461029059401572,59
53.607701222101845,2.833526698908591,1.0727080504099529,0.025868667896007596,0.024079111954644575,l1,saga,"{'clf__estimator__C': np.float64(0.024079111954644575), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.963011066680356,0.9631936027561723,0.9628367167317395,0.9630137953894226,0.00014571088497141243,2
41.02514402071635,0.8686763190672014,1.0980010032653809,0.044930885184308746,0.17535949529764422,l2,saga,"{'clf__estimator__C': np.float64(0.17535949529764422), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630065100949794,0.9631868480520929,0.9628289115175699,0.9630074232215474,0.00014612840480590536,78
39.98982461293539,1.8321561832338467,1.0439964135487874,0.009093108357037947,4.6098779415348945,l2,saga,"{'clf__estimator__C': np.float64(4.6098779415348945), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068796809733,0.963186757294083,0.9628288745038469,0.9630075038263012,0.00014610570386956653,56
50.4108989238739,1.4641289178957604,1.0349692503611247,0.017673905573897565,3.550012525851161,l1,saga,"{'clf__estimator__C': np.float64(3.550012525851161), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068674381065,0.9631867643975917,0.9628289845273171,0.9630075387876716,0.0001460637918310409,34
50.06840101877848,2.294638133870471,1.0425979296366374,0.005456455297649035,1.757817174589357,l1,saga,"{'clf__estimator__C': np.float64(1.757817174589357), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630069089295178,0.9631867932187046,0.962829016086172,0.9630075727447981,0.00014606265694068222,27
39.81396730740865,0.8648520476482141,1.0410164992014568,0.009416681326196791,0.03008686821445845,l2,saga,"{'clf__estimator__C': np.float64(0.03008686821445845), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630063872287027,0.9631866623940556,0.9628286469768166,0.9630072321998583,0.00014616040327301608,91
51.72504488627116,2.5207554984087803,1.061003605524699,0.031820834309870705,24.868826764613257,l1,saga,"{'clf__estimator__C': np.float64(24.868826764613257), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068741650681,0.9631867609068989,0.9628289596343924,0.9630075315687865,0.00014607249749480752,41
51.03982106844584,2.130474354195831,1.0726344585418701,0.03070607823689651,1.7583640270008525,l1,saga,"{'clf__estimator__C': np.float64(1.7583640270008525), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630069118197708,0.9631867934629514,0.9628290169003314,0.9630075740610179,0.0001460624207035117,26
48.53744411468506,2.208237320372335,1.0342934131622314,0.011704365938256028,0.10574827482766092,l1,saga,"{'clf__estimator__C': np.float64(0.10574827482766092), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630078974163441,0.9631878836174742,0.962830411199243,0.9630087307443538,0.00014593869323727162,10
50.08931668599447,2.260775599800116,1.0327254931132,0.006172831686022257,1.2329098365270517,l1,saga,"{'clf__estimator__C': np.float64(1.2329098365270517), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630069339851605,0.9631868591754956,0.9628290091963476,0.9630076007856679,0.0001460924030907486,24
40.34816527366638,0.979279542976307,1.0437014897664387,0.016180622613886347,0.027769194556163883,l2,saga,"{'clf__estimator__C': np.float64(0.027769194556163883), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630064283333901,0.9631866847324535,0.9628285996334457,0.9630072375664298,0.00014618874939940397,86
52.08488988876343,2.3684975446922967,1.0296674569447835,0.006944523875114178,0.02701255772543908,l1,saga,"{'clf__estimator__C': np.float64(0.02701255772543908), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630105881196176,0.9631930437466707,0.9628359257656748,0.9630131858773211,0.00014580437658374937,3
51.46057907740275,2.1314846635690143,1.0546681880950928,0.014430585851100254,38.287268393157056,l1,saga,"{'clf__estimator__C': np.float64(38.287268393157056), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068742261298,0.9631867692316414,0.9628289562250998,0.9630075332276237,0.0001460772914699812,37
40.02904438972473,0.8305450794627574,1.041049639383952,0.011717330916941063,0.1808939009276715,l2,saga,"{'clf__estimator__C': np.float64(0.1808939009276715), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630065306931195,0.963186853934368,0.9628288783711041,0.9630074209995305,0.00014614426766647182,79
50.53561703364054,1.8526910081520815,1.0416615009307861,0.0018807719390949087,6.0543056958621175,l1,saga,"{'clf__estimator__C': np.float64(6.0543056958621175), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068685473936,0.963186765842718,0.9628289376113799,0.963007524000497,0.00014608349895344096,48
49.11418620745341,1.742241562125735,1.0376680692036946,0.010841799119076607,0.0993502390906369,l1,saga,"{'clf__estimator__C': np.float64(0.0993502390906369), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630080160083031,0.9631879564640583,0.9628304217222535,0.9630087980648717,0.00014596399466697128,9
50.22996735572815,1.1270970274747794,1.0283270676930745,0.01248184477328491,1.443325767880604,l1,saga,"{'clf__estimator__C': np.float64(1.443325767880604), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630069232383047,0.9631868349340087,0.962828996108735,0.9630075847603495,0.00014608783756558667,25
40.362366914749146,1.0508972312422196,1.1027125517527263,0.07307718343645993,0.08226074946221039,l2,saga,"{'clf__estimator__C': np.float64(0.08226074946221039), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630063760442384,0.9631865835328961,0.9628288863803975,0.9630072819858441,0.00014603065608298138,82
50.50606004397074,1.7266505386544146,1.0570334593454997,0.02984730267516717,2.485775286459208,l1,saga,"{'clf__estimator__C': np.float64(2.485775286459208), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068776659378,0.9631867919669401,0.9628289806193517,0.9630075500840766,0.0001460766447802193,29
39.969233989715576,0.2943626492733977,1.0470354557037354,0.01317837309739296,0.044145368764944806,l2,saga,"{'clf__estimator__C': np.float64(0.044145368764944806), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630063170484788,0.9631866461821795,0.9628286894148771,0.9630072175485118,0.00014613662554754418,94
39.84747767448425,1.076540508981395,1.020340124766032,0.024237205278406206,3.14351974471359,l2,saga,"{'clf__estimator__C': np.float64(3.14351974471359), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068730456041,0.9631867537728593,0.9628288789003078,0.9630075019062571,0.00014610248161305752,61
40.02013158798218,1.8859807499274983,1.0383339722951253,0.010077202021042012,3.4167643418329705,l2,saga,"{'clf__estimator__C': np.float64(3.4167643418329705), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068778898306,0.9631867548414388,0.9628288752162364,0.9630075026491687,0.00014610441306801679,57
40.18063163757324,1.4940904059175322,1.0360337098439534,0.0074382043721920275,0.6700979385989834,l2,saga,"{'clf__estimator__C': np.float64(0.6700979385989834), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630069023857413,0.9631867482569543,0.9628289039865952,0.9630075182097636,0.0001460899606101952,53
40.18996524810791,1.2122167187990227,1.0386677583058674,0.00825982952645026,0.05575453980775373,l2,saga,"{'clf__estimator__C': np.float64(0.05575453980775373), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630063202643939,0.9631866391804402,0.9628287413684258,0.96300723360442,0.00014611259722940918,89
40.220909436543785,1.6798029340094327,1.0426679452260335,0.009462747067934672,34.1288013612273,l2,saga,"{'clf__estimator__C': np.float64(34.1288013612273), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068691681872,0.9631867598077887,0.9628289894326276,0.9630075394695344,0.00014605991308053794,33
39.42847776412964,1.6316707453090522,1.031033198038737,0.005924031446570128,16.973078532467014,l2,saga,"{'clf__estimator__C': np.float64(16.973078532467014), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630068655451942,0.9631867578639919,0.9628289531414709,0.9630075255168856,0.00014607391174004664,46
40.000556548436485,1.2498535357593623,1.086633841196696,0.053379600843653244,0.2661897646793291,l2,saga,"{'clf__estimator__C': np.float64(0.2661897646793291), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630067486731393,0.963186821337608,0.9628289222339435,0.963007497414897,0.0001461126564484649,71
52.23140660921732,2.2468213356879967,1.0313416322072346,0.012711762125156808,0.027555462077796637,l1,saga,"{'clf__estimator__C': np.float64(0.027555462077796637), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630105823798196,0.9631927073069922,0.9628360604378217,0.9630131167082112,0.00014561150237897243,4
50.28606081008911,2.296913948286117,1.030268907546997,0.012697295875590552,3.8972698898745795,l1,saga,"{'clf__estimator__C': np.float64(3.8972698898745795), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068755084251,0.9631867659648414,0.962828963053862,0.9630075348423762,0.00014607317074507824,35
50.62757603327433,1.906408374305036,1.0363346735636394,0.01442989863283725,18.709365688887363,l1,saga,"{'clf__estimator__C': np.float64(18.709365688887363), 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9630068658403259,0.9631867614971619,0.9628289522662495,0.9630075265345791,0.00014607575390687008,44
40.08151308695475,1.1348430984039646,1.043671449025472,0.006129587791528022,0.1656246725411735,l2,saga,"{'clf__estimator__C': np.float64(0.1656246725411735), 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9630065207197118,0.9631868464237815,0.9628289182242085,0.9630074284559006,0.00014612498531768248,76
