mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
349.65124702453613,152.22183922929705,2.011136452356974,1.4362274829916328,0.1,{'clf__estimator__C': 0.1},0.9463847014110246,,0.9462076565891421,,,2
393.82170820236206,37.79274905032732,13.559332688649496,10.450522949744718,1.0,{'clf__estimator__C': 1},0.9463842004757808,0.9464896631170091,0.9462080306108736,0.9463606314012211,0.00011617757409743033,1
134.32618053754172,0.6289747006762874,0.0,0.0,10.0,{'clf__estimator__C': 10},,,,,,2
